1,29.646000,25.764000,27.752000,25.643000,26.535000,25.735000,29.756000,25.496000,20.927000,23.278000,24.328000,22.560000,25.416000,30.024000,28.845000,25.033000,22.954000,24.196000,24.129000,19.953000,27.344000,20.111000,23.877000,29.285000,28.843000,19.957000,25.751000,30.032000,25.066000,28.523000,21.270000,25.697000,26.116000,21.369000,25.184000,26.570000,26.293000,27.313000,25.993000,23.432000,25.457000,24.166000,25.870000,23.339000,21.471000,27.965000,27.460000,30.013000,26.505000,25.056000,25.837000,26.352000,24.154000,29.731000,28.514000,25.537000,25.582000,21.784000,25.782000,22.820000,30.586000,27.084000,30.756000,28.860000,24.947000,22.251000,27.132000,30.364000,25.766000,24.959000,25.863000,25.737000,22.392000,28.535000,25.897000,25.516000,25.523000,25.695000,30.411000,27.194000,21.239000,24.205000,24.930000,29.986000,30.487000,24.803000,20.067000,22.021000,27.674000,27.768000,25.633000,22.304000,22.299000,23.535000,25.548000,28.759000,24.643000,25.698000,27.140000,25.706000,22.832000,25.536000,25.517000,23.563000,20.971000,25.745000,25.975000,20.661000,21.690000,21.366000,27.025000,30.313000,25.357000,28.766000,25.515000,23.067000,22.142000,25.412000,25.885000,25.084000,25.424000,25.667000,26.420000,21.687000,23.791000,29.706000,25.364000,25.009000,24.921000,25.565000,24.900000,26.285000,24.965000,25.459000,25.552000,25.662000,25.737000,27.517000,20.460000,20.620000,25.328000,22.962000,27.606000,24.059000,25.764000,25.282000,25.029000,25.295000,26.573000,23.765000,25.274000,21.911000,22.048000,30.068000,22.203000,22.681000,25.904000,25.845000,25.189000,24.910000,25.662000,24.940000,25.476000,26.451000,24.053000,29.559000,25.207000,25.707000,25.531000,21.684000,25.615000,23.791000,28.055000,25.322000,25.065000,25.386000,20.662000,25.337000,26.658000,26.025000,24.224000,30.654000,25.186000,25.996000,25.151000,25.602000,25.302000,25.312000,29.143000,30.919000,20.238000,20.779000,24.863000,21.949000,29.522000,28.086000,20.249000,30.055000,21.684000,29.561000,25.400000,25.650000,25.332000,25.653000,25.510000,25.592000,20.730000,25.796000,25.941000,30.266000,25.460000,25.927000,21.679000,25.376000,25.524000,22.919000,28.317000,22.045000,23.971000,25.154000,28.467000,25.948000,24.740000,24.960000,25.867000,25.609000,25.720000,25.035000,25.133000,24.573000,21.059000,25.635000,28.088000,29.100000,21.581000,29.979000,29.935000,25.886000,22.493000,21.508000,21.610000,23.536000,20.369000,28.013000,25.455000,23.342000,22.504000,25.822000,26.495000,20.849000,26.267000,29.731000,23.009000,21.787000,27.413000,25.672000,24.601000,24.934000,25.897000,25.713000,30.141000,22.173000,30.716000,25.805000,23.328000,25.898000,25.026000,25.559000,25.144000,30.891000,23.212000,27.731000,25.514000,27.487000,25.114000,25.384000,25.249000,30.488000,28.433000,25.775000,25.436000,30.246000,28.017000,20.412000,29.459000,25.037000,29.977000,25.636000,
100,21.307000,21.307000,17.331000,17.331000,17.093000,17.093000,20.029000,20.029000,13.986000,13.986000,12.385000,12.385000,16.949000,16.949000,19.956000,19.956000,18.666000,18.666000,16.817000,16.817000,12.320000,12.320000,12.345000,12.345000,16.699000,16.699000,17.079000,17.079000,16.854000,16.854000,18.297000,18.297000,15.949000,15.949000,16.718000,16.718000,11.968000,11.968000,15.439000,15.439000,16.545000,16.545000,18.943000,18.943000,16.972000,16.972000,12.755000,12.755000,16.833000,16.833000,15.277000,15.277000,13.269000,13.269000,14.041000,14.041000,16.313000,16.313000,14.306000,14.306000,19.485000,19.485000,16.800000,16.800000,19.404000,19.404000,17.027000,17.027000,16.773000,16.773000,18.590000,18.590000,19.439000,19.439000,17.058000,17.058000,16.895000,16.895000,12.998000,12.998000,15.681000,15.681000,16.896000,16.896000,18.426000,18.426000,17.401000,17.401000,17.168000,17.168000,19.992000,19.992000,17.194000,17.194000,18.636000,18.636000,16.590000,16.590000,17.302000,17.302000,20.075000,20.075000,16.781000,16.781000,16.993000,16.993000,20.747000,20.747000,15.045000,15.045000,17.116000,17.116000,17.585000,17.585000,16.200000,16.200000,16.963000,16.963000,16.975000,16.975000,12.170000,12.170000,19.182000,19.182000,16.991000,16.991000,19.907000,19.907000,16.767000,16.767000,15.764000,15.764000,20.579000,20.579000,16.796000,16.796000,17.009000,17.009000,20.302000,20.302000,17.057000,17.057000,16.417000,16.417000,16.676000,16.676000,18.141000,18.141000,17.192000,17.192000,13.465000,13.465000,16.625000,16.625000,21.062000,21.062000,13.324000,13.324000,16.812000,16.812000,20.814000,20.814000,16.566000,16.566000,17.834000,17.834000,15.766000,15.766000,16.942000,16.942000,16.212000,16.212000,11.896000,11.896000,18.607000,18.607000,12.347000,12.347000,16.680000,16.680000,16.601000,16.601000,16.281000,16.281000,19.791000,19.791000,16.613000,16.613000,22.101000,22.101000,16.319000,16.319000,17.292000,17.292000,11.470000,11.470000,15.149000,15.149000,21.568000,21.568000,16.995000,16.995000,21.482000,21.482000,11.805000,11.805000,15.595000,15.595000,21.218000,21.218000,16.780000,16.780000,15.131000,15.131000,16.455000,16.455000,12.286000,12.286000,15.410000,15.410000,17.072000,17.072000,16.484000,16.484000,19.323000,19.323000,13.856000,13.856000,14.849000,14.849000,16.546000,16.546000,16.728000,16.728000,20.547000,20.547000,17.119000,17.119000,16.919000,16.919000,16.953000,16.953000,19.326000,19.326000,16.728000,16.728000,16.714000,16.714000,21.511000,21.511000,16.885000,16.885000,19.151000,19.151000,16.593000,16.593000,14.702000,14.702000,16.681000,16.681000,16.373000,16.373000,17.328000,17.328000,20.206000,20.206000,21.746000,21.746000,18.463000,18.463000,19.588000,19.588000,
11,25.222000,25.222000,26.238000,26.238000,23.509000,23.509000,26.204000,26.204000,30.965000,30.965000,26.355000,26.355000,26.533000,26.533000,26.297000,26.297000,25.918000,25.918000,24.767000,24.767000,24.961000,24.961000,26.181000,26.181000,22.350000,22.350000,20.869000,20.869000,23.158000,23.158000,26.396000,26.396000,30.085000,30.085000,26.521000,26.521000,24.163000,24.163000,23.568000,23.568000,26.704000,26.704000,22.577000,22.577000,26.808000,26.808000,28.898000,28.898000,26.309000,26.309000,29.051000,29.051000,26.331000,26.331000,25.820000,25.820000,24.576000,24.576000,26.539000,26.539000,31.510000,31.510000,26.445000,26.445000,26.041000,26.041000,27.131000,27.131000,31.269000,31.269000,26.731000,26.731000,29.042000,29.042000,26.204000,26.204000,29.506000,29.506000,26.029000,26.029000,26.442000,26.442000,25.707000,25.707000,26.154000,26.154000,28.169000,28.169000,26.771000,26.771000,25.627000,25.627000,26.344000,26.344000,25.642000,25.642000,26.348000,26.348000,25.776000,25.776000,25.802000,25.802000,23.700000,23.700000,28.229000,28.229000,25.630000,25.630000,25.807000,25.807000,26.103000,26.103000,26.290000,26.290000,25.959000,25.959000,26.034000,26.034000,25.907000,25.907000,26.046000,26.046000,22.281000,22.281000,24.905000,24.905000,31.160000,31.160000,21.739000,21.739000,24.553000,24.553000,26.662000,26.662000,26.000000,26.000000,26.530000,26.530000,29.321000,29.321000,25.786000,25.786000,28.705000,28.705000,25.983000,25.983000,27.011000,27.011000,26.467000,26.467000,22.381000,22.381000,24.121000,24.121000,26.682000,26.682000,29.267000,29.267000,23.345000,23.345000,25.990000,25.990000,24.863000,24.863000,21.633000,21.633000,22.380000,22.380000,25.346000,25.346000,26.882000,26.882000,25.853000,25.853000,24.943000,24.943000,26.360000,26.360000,22.069000,22.069000,
12,28.890000,29.541000,27.563000,26.888000,25.166000,30.205000,27.748000,27.536000,27.353000,27.218000,24.275000,29.341000,27.800000,27.826000,27.861000,29.352000,27.751000,27.201000,27.814000,28.052000,27.598000,28.477000,27.439000,27.198000,25.151000,27.829000,27.381000,25.686000,31.054000,27.161000,27.764000,27.553000,27.377000,25.177000,27.150000,27.902000,28.030000,23.310000,23.189000,27.024000,22.957000,27.957000,28.037000,22.518000,27.803000,23.288000,23.210000,27.122000,28.844000,25.890000,27.716000,24.728000,27.444000,27.403000,27.350000,27.563000,27.359000,31.670000,26.097000,30.457000,30.791000,24.639000,32.761000,27.383000,25.101000,27.780000,27.852000,27.822000,25.869000,29.995000,23.521000,27.663000,29.895000,29.799000,27.254000,23.684000,27.820000,23.583000,32.632000,27.068000,27.094000,29.589000,26.927000,23.296000,27.516000,24.027000,23.009000,29.258000,26.192000,27.599000,24.754000,24.704000,26.436000,31.156000,27.441000,31.427000,27.436000,28.214000,24.159000,32.770000,22.688000,29.075000,27.818000,27.376000,24.649000,27.884000,31.541000,26.169000,30.023000,22.662000,25.084000,32.228000,28.049000,24.031000,27.453000,27.459000,31.146000,27.674000,30.956000,26.960000,31.309000,29.035000,27.430000,27.716000,32.451000,24.328000,27.934000,27.310000,28.068000,22.467000,27.231000,28.133000,27.309000,24.846000,23.445000,23.981000,29.307000,27.212000,27.621000,25.290000,28.147000,23.125000,31.708000,25.080000,27.056000,24.738000,26.242000,27.323000,27.418000,27.317000,27.852000,27.151000,27.947000,23.281000,27.337000,27.800000,27.925000,26.799000,27.098000,31.241000,27.343000,27.577000,27.718000,26.002000,23.583000,32.702000,31.223000,26.186000,26.877000,27.288000,24.080000,27.731000,28.027000,31.610000,27.780000,31.422000,25.831000,29.972000,32.134000,27.521000,25.409000,27.311000,27.159000,27.130000,31.065000,24.194000,25.466000,31.344000,27.230000,28.371000,23.648000,27.878000,27.235000,27.332000,28.231000,28.745000,29.622000,27.288000,23.505000,27.296000,32.842000,27.499000,27.663000,27.799000,26.775000,30.418000,22.060000,22.405000,28.066000,25.633000,26.283000,28.879000,27.479000,27.329000,25.616000,32.124000,22.694000,27.368000,27.256000,25.331000,27.971000,31.410000,24.740000,23.544000,27.896000,27.468000,27.588000,27.382000,31.299000,27.495000,27.178000,31.769000,31.021000,26.060000,28.116000,25.343000,27.021000,32.427000,22.311000,23.211000,27.450000,26.359000,27.777000,24.723000,32.762000,27.466000,29.840000,27.727000,27.610000,27.090000,23.340000,27.470000,24.121000,25.642000,32.959000,31.919000,22.851000,27.269000,27.461000,27.685000,27.398000,32.982000,31.483000,27.152000,28.615000,29.652000,27.187000,24.471000,26.232000,22.025000,22.170000,30.595000,30.718000,28.148000,30.021000,27.818000,32.481000,27.992000,27.560000,30.863000,26.794000,29.766000,32.262000,27.247000,27.277000,27.527000,32.189000,
13,24.649000,21.256000,25.192000,23.042000,23.419000,24.853000,25.181000,24.486000,25.082000,22.427000,21.354000,20.070000,21.002000,24.934000,24.922000,25.250000,19.884000,24.826000,25.953000,25.181000,20.273000,24.298000,24.451000,26.227000,19.758000,24.935000,21.621000,24.513000,19.543000,25.194000,24.662000,24.412000,29.982000,24.422000,22.097000,25.797000,25.165000,28.810000,25.224000,28.394000,26.995000,24.875000,24.523000,25.710000,22.865000,24.429000,24.567000,21.732000,24.524000,24.915000,25.365000,26.703000,25.020000,24.560000,24.650000,24.944000,22.038000,24.687000,24.302000,28.708000,19.471000,29.750000,21.138000,25.271000,19.753000,27.033000,24.440000,24.386000,22.231000,21.401000,24.547000,25.327000,24.575000,21.823000,28.668000,25.123000,29.097000,24.092000,28.382000,25.044000,21.585000,26.406000,19.992000,22.433000,24.920000,24.799000,24.761000,24.988000,24.972000,24.643000,27.954000,21.537000,24.833000,25.116000,19.918000,21.583000,24.632000,28.090000,24.339000,25.102000,24.894000,26.002000,28.010000,24.422000,21.777000,28.401000,29.526000,24.409000,22.651000,24.401000,23.345000,19.804000,19.507000,24.777000,24.711000,24.519000,24.337000,22.201000,25.266000,22.158000,24.450000,19.854000,20.095000,23.781000,24.728000,27.820000,25.220000,25.181000,26.817000,21.421000,23.190000,25.398000,22.808000,24.518000,25.254000,25.124000,24.968000,26.069000,24.349000,22.220000,29.116000,24.381000,26.259000,19.952000,22.443000,29.576000,24.641000,24.968000,24.746000,20.958000,20.378000,25.035000,26.999000,28.775000,26.619000,30.036000,24.452000,20.014000,24.724000,22.107000,28.614000,24.769000,24.413000,24.848000,29.503000,22.991000,24.586000,25.370000,24.738000,24.974000,24.522000,24.559000,25.095000,25.098000,24.680000,23.289000,20.826000,27.244000,26.743000,21.090000,25.291000,24.570000,25.140000,29.567000,24.326000,22.931000,26.840000,30.224000,24.830000,25.286000,26.660000,25.287000,24.488000,23.546000,25.110000,29.031000,24.781000,25.488000,24.858000,24.695000,28.491000,19.467000,24.717000,20.339000,23.274000,29.152000,30.317000,24.734000,25.929000,24.942000,22.797000,29.734000,24.304000,22.670000,24.827000,23.764000,23.957000,24.824000,29.081000,25.078000,21.389000,25.299000,26.309000,24.257000,27.971000,26.765000,25.031000,29.152000,20.681000,26.778000,24.522000,20.985000,22.187000,24.778000,23.189000,30.120000,25.513000,24.885000,24.483000,29.971000,20.692000,28.306000,25.055000,23.392000,19.518000,21.135000,24.915000,20.219000,24.408000,25.006000,24.433000,25.293000,20.224000,25.148000,26.580000,22.651000,27.355000,27.456000,22.565000,29.864000,28.852000,25.152000,25.616000,20.825000,21.434000,25.191000,19.965000,24.534000,24.779000,25.263000,25.127000,25.022000,26.143000,24.623000,22.293000,22.050000,30.207000,28.125000,26.238000,29.876000,29.327000,24.562000,28.402000,28.171000,24.442000,25.250000,28.851000,20.452000,
14,32.852000,32.852000,29.503000,29.503000,32.989000,32.989000,32.199000,32.199000,30.761000,30.761000,33.872000,33.872000,27.833000,27.833000,28.558000,28.558000,32.724000,32.724000,33.106000,33.106000,29.840000,29.840000,32.261000,32.261000,32.383000,32.383000,36.001000,36.001000,32.347000,32.347000,27.303000,27.303000,32.645000,32.645000,32.391000,32.391000,27.090000,27.090000,32.970000,32.970000,30.568000,30.568000,32.154000,32.154000,27.525000,27.525000,35.361000,35.361000,32.414000,32.414000,36.461000,36.461000,32.142000,32.142000,32.590000,32.590000,32.676000,32.676000,32.123000,32.123000,36.714000,36.714000,37.369000,37.369000,35.679000,35.679000,31.897000,31.897000,36.899000,36.899000,37.120000,37.120000,35.461000,35.461000,30.623000,30.623000,32.363000,32.363000,37.943000,37.943000,32.357000,32.357000,32.439000,32.439000,36.569000,36.569000,28.428000,28.428000,33.078000,33.078000,36.356000,36.356000,28.803000,28.803000,37.982000,37.982000,35.413000,35.413000,35.199000,35.199000,35.083000,35.083000,34.046000,34.046000,32.392000,32.392000,29.849000,29.849000,32.019000,32.019000,37.379000,37.379000,32.179000,32.179000,33.115000,33.115000,32.450000,32.450000,32.303000,32.303000,33.411000,33.411000,32.599000,32.599000,32.463000,32.463000,33.168000,33.168000,32.624000,32.624000,32.996000,32.996000,32.439000,32.439000,32.974000,32.974000,33.081000,33.081000,32.534000,32.534000,31.492000,31.492000,36.446000,36.446000,33.416000,33.416000,35.587000,35.587000,27.774000,27.774000,33.076000,33.076000,33.060000,33.060000,33.113000,33.113000,32.154000,32.154000,35.073000,35.073000,32.380000,32.380000,29.373000,29.373000,34.871000,34.871000,31.271000,31.271000,30.660000,30.660000,32.413000,32.413000,30.211000,30.211000,33.506000,33.506000,32.459000,32.459000,34.324000,34.324000,27.438000,27.438000,33.151000,33.151000,36.097000,36.097000,32.935000,32.935000,31.611000,31.611000,32.156000,32.156000,36.614000,36.614000,30.340000,30.340000,32.558000,32.558000,35.199000,35.199000,32.951000,32.951000,32.403000,32.403000,30.432000,30.432000,32.339000,32.339000,32.702000,32.702000,32.103000,32.103000,32.224000,32.224000,33.591000,33.591000,32.646000,32.646000,32.872000,32.872000,36.446000,36.446000,35.941000,35.941000,29.323000,29.323000,34.737000,34.737000,32.596000,32.596000,27.809000,27.809000,32.453000,32.453000,32.734000,32.734000,33.111000,33.111000,30.257000,30.257000,31.204000,31.204000,32.390000,32.390000,32.320000,32.320000,32.264000,32.264000,30.537000,30.537000,27.721000,27.721000,32.715000,32.715000,30.023000,30.023000,38.120000,38.120000,32.681000,32.681000,32.173000,32.173000,32.909000,32.909000,32.612000,32.612000,32.311000,32.311000,33.044000,33.044000,32.420000,32.420000,35.089000,35.089000,28.371000,28.371000,30.195000,30.195000,28.953000,28.953000,33.177000,33.177000,32.233000,32.233000,33.059000,33.059000,27.708000,27.708000,
15,22.184000,18.130000,13.620000,19.222000,23.015000,18.104000,17.918000,23.551000,18.553000,22.587000,18.395000,18.032000,19.920000,16.790000,16.432000,18.684000,19.397000,18.798000,21.696000,18.440000,18.373000,21.989000,18.511000,13.308000,18.676000,22.567000,20.353000,13.280000,17.574000,17.477000,13.306000,18.051000,17.680000,18.761000,14.567000,17.450000,13.069000,22.181000,16.897000,18.373000,22.865000,23.233000,18.690000,13.257000,16.399000,21.422000,17.821000,18.757000,17.853000,18.113000,17.984000,17.880000,12.970000,23.471000,23.083000,18.349000,18.593000,20.792000,18.504000,22.838000,16.097000,20.677000,12.946000,22.166000,18.076000,18.351000,18.330000,15.152000,18.796000,18.102000,18.627000,18.087000,23.297000,18.161000,18.242000,18.650000,17.911000,18.416000,18.489000,22.198000,18.740000,18.552000,17.669000,18.862000,22.720000,19.470000,21.590000,20.052000,20.287000,18.768000,17.551000,18.966000,16.634000,18.363000,23.100000,21.533000,23.953000,15.635000,18.608000,21.493000,18.488000,18.428000,18.806000,21.909000,22.336000,16.297000,18.335000,18.398000,13.737000,14.140000,18.497000,17.953000,18.299000,17.258000,21.682000,15.404000,19.272000,15.580000,16.820000,17.426000,18.760000,12.936000,18.440000,20.860000,19.245000,16.849000,18.009000,13.406000,13.267000,18.204000,20.494000,18.718000,23.402000,23.286000,19.925000,14.587000,23.150000,17.451000,18.220000,19.086000,18.543000,16.063000,18.223000,18.265000,18.918000,17.337000,17.975000,18.230000,23.007000,19.746000,17.937000,17.943000,18.851000,18.152000,18.363000,17.303000,16.851000,23.647000,18.285000,14.179000,18.348000,17.390000,18.263000,18.571000,13.271000,18.734000,14.382000,22.874000,18.262000,16.402000,21.444000,18.275000,18.219000,18.861000,16.889000,20.307000,20.865000,23.795000,22.045000,18.927000,19.322000,18.709000,15.323000,18.908000,13.042000,16.069000,18.565000,18.537000,23.190000,18.087000,18.012000,19.085000,18.771000,18.875000,15.359000,22.867000,18.779000,14.812000,18.635000,23.566000,13.187000,20.135000,15.819000,18.270000,18.861000,18.792000,16.323000,23.309000,17.996000,18.387000,18.107000,15.332000,18.183000,18.741000,18.066000,18.223000,21.996000,22.468000,15.463000,15.483000,18.872000,18.773000,13.608000,17.862000,22.839000,18.587000,18.576000,18.631000,20.374000,18.324000,14.374000,17.889000,16.476000,18.254000,18.386000,17.325000,16.972000,20.549000,16.648000,19.805000,18.083000,14.215000,17.376000,18.316000,18.051000,18.728000,17.930000,18.291000,19.335000,18.585000,18.120000,13.391000,18.971000,18.750000,18.712000,18.715000,16.481000,17.913000,22.471000,13.962000,21.631000,18.679000,18.010000,18.347000,18.522000,15.165000,16.075000,20.287000,19.167000,18.810000,21.340000,21.996000,18.724000,17.354000,18.692000,18.144000,18.446000,18.775000,19.756000,13.248000,22.349000,23.138000,17.955000,18.263000,14.614000,19.821000,21.240000,18.561000,
16,17.796000,17.796000,14.481000,14.481000,18.495000,18.495000,18.018000,18.018000,21.253000,21.253000,23.039000,23.039000,17.677000,17.677000,18.677000,18.677000,22.709000,18.129000,18.129000,19.307000,19.307000,16.278000,16.278000,20.059000,20.059000,18.450000,18.450000,18.461000,18.461000,17.721000,17.721000,18.689000,19.821000,19.821000,19.788000,19.788000,18.304000,18.304000,16.928000,16.928000,21.553000,21.553000,16.623000,16.623000,23.543000,23.543000,18.191000,18.191000,18.266000,19.257000,19.257000,18.231000,18.231000,18.117000,18.117000,20.675000,20.675000,18.498000,18.498000,16.055000,16.055000,14.702000,14.702000,13.122000,13.797000,13.797000,18.529000,18.529000,18.663000,18.663000,14.797000,14.797000,18.342000,18.342000,19.137000,19.137000,16.279000,16.279000,18.517000,18.517000,18.555000,17.871000,17.871000,22.049000,22.049000,16.784000,16.784000,18.783000,18.783000,18.833000,18.833000,17.648000,17.648000,18.291000,18.291000,13.446000,20.885000,20.885000,21.805000,21.805000,17.934000,17.934000,17.994000,17.994000,13.096000,13.096000,13.721000,13.721000,20.611000,20.611000,17.516000,17.516000,17.641000,18.775000,18.775000,21.553000,21.553000,14.159000,14.159000,17.970000,17.970000,18.293000,18.293000,18.551000,18.551000,18.113000,18.113000,14.427000,22.067000,22.067000,19.458000,19.458000,14.184000,14.184000,18.448000,18.448000,19.736000,19.736000,16.788000,16.788000,23.387000,23.387000,14.780000,14.780000,18.088000,21.205000,21.205000,15.042000,15.042000,18.273000,18.273000,15.838000,15.838000,18.742000,18.742000,22.269000,22.269000,15.688000,15.688000,18.541000,18.117000,18.117000,12.885000,12.885000,15.848000,15.848000,18.263000,18.263000,13.650000,13.650000,16.850000,16.850000,19.526000,19.526000,22.793000,22.793000,18.692000,15.393000,15.393000,17.127000,17.127000,21.132000,21.132000,16.697000,16.697000,21.166000,21.166000,19.462000,19.462000,18.716000,18.716000,17.770000,12.987000,12.987000,17.888000,17.888000,19.414000,19.414000,20.791000,20.791000,14.614000,14.614000,18.098000,18.098000,19.367000,19.367000,17.866000,17.866000,15.147000,18.242000,18.242000,18.283000,18.283000,22.269000,22.269000,16.852000,16.852000,13.210000,13.210000,21.626000,21.626000,21.715000,21.715000,13.297000,19.633000,19.633000,17.804000,17.804000,18.542000,18.542000,16.360000,16.360000,18.315000,18.315000,19.286000,19.286000,17.685000,17.685000,18.175000,18.175000,23.097000,20.232000,20.232000,17.224000,17.224000,23.650000,23.650000,19.254000,19.254000,18.357000,18.357000,20.022000,20.022000,18.383000,18.383000,18.414000,18.525000,18.525000,17.985000,17.985000,15.169000,15.169000,18.276000,18.276000,18.369000,18.369000,17.969000,17.969000,22.517000,22.517000,18.383000,18.383000,18.370000,17.832000,17.832000,18.009000,18.009000,18.222000,18.222000,18.164000,18.164000,17.734000,17.734000,22.781000,22.781000,18.301000,18.301000,18.590000,
17,22.535000,22.535000,28.914000,28.914000,30.507000,30.507000,27.070000,27.070000,31.389000,31.389000,25.214000,25.214000,26.960000,26.960000,28.325000,28.325000,32.001000,32.001000,26.592000,26.592000,24.229000,24.229000,26.859000,26.859000,30.119000,30.119000,32.398000,32.398000,27.316000,27.316000,27.375000,27.375000,22.152000,22.152000,27.274000,27.274000,26.688000,26.688000,24.486000,24.486000,27.286000,27.286000,25.598000,25.598000,26.565000,26.565000,26.345000,26.345000,26.030000,26.030000,26.585000,26.585000,29.893000,29.893000,26.490000,26.490000,21.661000,21.661000,26.205000,26.205000,30.575000,30.575000,30.296000,30.296000,26.867000,26.867000,26.308000,26.308000,22.241000,22.241000,25.741000,25.741000,31.891000,31.891000,21.678000,21.678000,31.165000,31.165000,27.037000,27.037000,23.467000,23.467000,26.677000,26.677000,25.560000,25.560000,30.491000,30.491000,31.131000,31.131000,27.756000,27.756000,27.799000,27.799000,26.986000,26.986000,29.843000,29.843000,24.398000,24.398000,27.399000,27.399000,26.927000,26.927000,28.582000,28.582000,23.866000,23.866000,26.767000,26.767000,26.921000,26.921000,22.651000,22.651000,27.011000,27.011000,23.454000,23.454000,28.908000,28.908000,26.065000,26.065000,28.344000,28.344000,23.538000,23.538000,27.137000,27.137000,27.158000,27.158000,25.576000,25.576000,28.006000,28.006000,27.477000,27.477000,22.147000,22.147000,27.349000,27.349000,23.789000,23.789000,27.090000,27.090000,27.439000,27.439000,29.579000,29.579000,29.190000,29.190000,27.025000,27.025000,23.728000,23.728000,29.356000,29.356000,22.327000,22.327000,24.677000,24.677000,26.962000,26.962000,29.116000,29.116000,27.202000,27.202000,27.311000,27.311000,21.723000,21.723000,24.576000,24.576000,24.243000,24.243000,25.891000,25.891000,27.001000,27.001000,27.413000,27.413000,27.683000,27.683000,31.522000,31.522000,31.540000,31.540000,21.675000,21.675000,26.750000,26.750000,24.414000,24.414000,27.518000,27.518000,26.505000,26.505000,29.220000,29.220000,29.794000,29.794000,22.022000,22.022000,26.997000,26.997000,29.728000,29.728000,30.634000,30.634000,27.199000,27.199000,26.845000,26.845000,28.526000,28.526000,23.091000,23.091000,26.861000,26.861000,26.364000,26.364000,27.195000,27.195000,26.606000,26.606000,29.413000,29.413000,22.089000,22.089000,24.943000,24.943000,27.944000,27.944000,26.670000,26.670000,27.393000,27.393000,26.162000,26.162000,27.740000,27.740000,27.170000,27.170000,27.185000,27.185000,27.098000,27.098000,31.175000,31.175000,31.940000,31.940000,21.969000,21.969000,23.328000,23.328000,31.223000,31.223000,26.922000,26.922000,26.516000,26.516000,26.774000,26.774000,26.675000,26.675000,25.789000,25.789000,28.262000,28.262000,26.698000,26.698000,27.150000,27.150000,31.031000,31.031000,25.607000,25.607000,26.518000,26.518000,28.439000,28.439000,24.097000,24.097000,31.282000,31.282000,26.632000,26.632000,32.396000,32.396000,
18,24.019000,23.543000,19.135000,25.483000,22.830000,23.637000,22.296000,26.608000,19.564000,20.706000,20.818000,22.643000,24.135000,24.025000,23.518000,28.656000,24.066000,25.379000,23.948000,23.229000,23.850000,24.184000,27.479000,19.826000,23.561000,23.587000,27.568000,25.510000,18.736000,24.075000,22.690000,24.279000,24.100000,23.829000,24.325000,23.406000,25.301000,23.582000,24.033000,23.631000,23.510000,23.835000,25.436000,23.599000,23.683000,21.210000,23.797000,19.419000,29.131000,20.957000,23.822000,19.906000,23.558000,23.714000,26.140000,23.898000,22.227000,24.048000,23.812000,24.946000,26.014000,26.023000,27.391000,24.266000,23.525000,23.696000,24.158000,28.588000,24.391000,25.693000,23.034000,27.648000,21.383000,24.018000,21.005000,23.807000,24.144000,24.029000,20.072000,24.532000,24.889000,19.470000,23.738000,23.624000,24.050000,24.005000,19.961000,20.477000,19.008000,24.267000,28.860000,28.363000,23.670000,23.811000,28.139000,23.717000,24.247000,25.751000,23.522000,18.857000,23.685000,24.341000,23.984000,24.571000,23.346000,25.005000,23.947000,24.081000,23.923000,23.526000,26.280000,24.237000,18.730000,23.984000,23.673000,20.241000,23.518000,25.826000,24.274000,27.734000,28.431000,18.868000,22.913000,21.543000,27.036000,22.538000,
